state,county,year,broadband percent
Florida,Putnam,2017,0.7155292
Florida,Putnam,2018,0.67900002
Florida,Santa Rosa,2017,0.93999124
Florida,Santa Rosa,2018,0.86399996
Florida,Sarasota,2017,0.87458497
Florida,Sarasota,2018,0.83600003
Florida,Seminole,2017,0.91794729
Florida,Seminole,2018,0.89399999
Florida,St. Johns,2017,0.88803339
Florida,St. Johns,2018,0.86200005
Florida,St. Lucie,2017,0.86166298
Florida,St. Lucie,2018,0.81999999
Florida,Sumter,2017,0.86792123
Florida,Sumter,2018,0.83700001
Florida,Suwannee,2017,0.58630949
Florida,Suwannee,2018,0.75199997
Florida,Taylor,2017,0.49738219
Florida,Taylor,2018,0.639
Florida,Union,2017,0.41176471
Florida,Union,2018,0.61500001
Florida,Volusia,2017,0.80579895
Florida,Volusia,2018,0.77900004
Florida,Wakulla,2017,0.55263156
Florida,Wakulla,2018,0.76300001
Florida,Walton,2017,0.85965294
Florida,Walton,2018,0.79899997
Florida,Washington,2017,0.57339454
Florida,Washington,2018,0.727
Georgia,Appling,2017,0.5103448
Georgia,Appling,2018,0.57799995
Georgia,Atkinson,2017,0.38636363
Georgia,Atkinson,2018,0.55399996
Georgia,Bacon,2017,0.47826087
Georgia,Bacon,2018,0.63
Georgia,Baker,2017,0.41666669
Georgia,Baker,2018,0.48199999
Georgia,Baldwin,2017,0.51410657
Georgia,Baldwin,2018,0.70500004
Georgia,Banks,2017,0.48854962
Georgia,Banks,2018,0.64300001
Georgia,Barrow,2017,0.88334352
Georgia,Barrow,2018,0.81200004
Georgia,Bartow,2017,0.86209917
Georgia,Bartow,2018,0.796
Georgia,Ben Hill,2017,0.4732143
Georgia,Ben Hill,2018,0.55800003
Georgia,Berrien,2017,0.38666669
Georgia,Berrien,2018,0.59799999
Georgia,Bibb,2017,0.80018556
Georgia,Bibb,2018,0.71600002
Georgia,Bleckley,2017,0.34146345
Georgia,Bleckley,2018,0.64599997
Georgia,Brantley,2017,0.4094488
Georgia,Brantley,2018,0.61500001
Georgia,Brooks,2017,0.37777779
Georgia,Brooks,2018,0.66499996
Georgia,Bryan,2017,0.50814331
Georgia,Bryan,2018,0.85300004
Georgia,Bulloch,2017,0.84571457
Georgia,Bulloch,2018,0.73199999
Georgia,Burke,2017,0.55813956
Georgia,Burke,2018,0.66499996
Georgia,Butts,2017,0.50568181
Georgia,Butts,2018,0.66399997
Georgia,Calhoun,2017,0.41176471
Georgia,Calhoun,2018,0.57300001
Georgia,Camden,2017,0.53080571
Georgia,Camden,2018,0.83399999
Georgia,Candler,2017,0.36231884
Georgia,Candler,2018,0.57499999
Georgia,Carroll,2017,0.84413767
Georgia,Carroll,2018,0.78400004
Georgia,Catoosa,2017,0.88606322
Georgia,Catoosa,2018,0.80500001
Georgia,Charlton,2017,0.4054054
Georgia,Charlton,2018,0.62699997
Georgia,Chatham,2017,0.88449585
Georgia,Chatham,2018,0.83700001
Georgia,Chattahoochee,2017,0.28571427
Georgia,Chattahoochee,2018,0.78400004
Georgia,Chattooga,2017,0.47647059
Georgia,Chattooga,2018,0.67299998
Georgia,Cherokee,2017,0.95048052
Georgia,Cherokee,2018,0.91799998
Georgia,Clarke,2017,0.83779556
Georgia,Clarke,2018,0.80000001
Georgia,Clay,2017,0.41176471
Georgia,Clay,2018,0.60699999
Georgia,Clayton,2017,0.83498704
Georgia,Clayton,2018,0.77200001
Georgia,Clinch,2017,0.25999999
Georgia,Clinch,2018,0.45099998
Georgia,Cobb,2017,0.92278308
Georgia,Cobb,2018,0.89699996
Georgia,Coffee,2017,0.47810218
Georgia,Coffee,2018,0.61900002
Georgia,Colquitt,2017,0.47999999
Georgia,Colquitt,2018,0.70899999
Georgia,Columbia,2017,0.84721994
Georgia,Columbia,2018,0.80899996
Georgia,Cook,2017,0.46456692
Georgia,Cook,2018,0.60500002
Georgia,Coweta,2017,0.89744395
Georgia,Coweta,2018,0.83299994
Georgia,Crawford,2017,0.56565654
Georgia,Crawford,2018,0.68099999
Georgia,Crisp,2017,0.40229884
Georgia,Crisp,2018,0.59000003
Georgia,Dade,2017,0.5648855
Georgia,Dade,2018,0.72900003
Georgia,Dawson,2017,0.50710899
Georgia,Dawson,2018,0.83100003
Georgia,De Kalb,2017,0.85978997
Georgia,De Kalb,2018,0.829
Georgia,Decatur,2017,0.51376146
Georgia,Decatur,2018,0.523
Georgia,Dodge,2017,0.42384106
Georgia,Dodge,2018,0.54799998
Georgia,Dooly,2017,0.40845069
Georgia,Dooly,2018,0.58400005
Georgia,Dougherty,2017,0.77318591
Georgia,Dougherty,2018,0.71799999
Georgia,Douglas,2017,0.72682434
Georgia,Douglas,2018,0.79100001
Georgia,Early,2017,0.38372093
Georgia,Early,2018,0.54500002
Georgia,Echols,2017,0.58333331
Georgia,Echols,2018,0.442
Georgia,Effingham,2017,0.52272725
Georgia,Effingham,2018,0.829
Georgia,Elbert,2017,0.48101264
Georgia,Elbert,2018,0.57100004
Georgia,Emanuel,2017,0.58125001
Georgia,Emanuel,2018,0.65100002
Georgia,Evans,2017,0.46268657
Georgia,Evans,2018,0.66100001
Georgia,Fannin,2017,0.43421051
Georgia,Fannin,2018,0.78299993
Georgia,Fayette,2017,0.89767957
Georgia,Fayette,2018,0.89200002
Georgia,Floyd,2017,0.8601864
Georgia,Floyd,2018,0.773
Georgia,Forsyth,2017,0.93506265
Georgia,Forsyth,2018,0.926
Georgia,Franklin,2017,0.56024098
Georgia,Franklin,2018,0.63299996
Georgia,Fulton,2017,0.88459396
Georgia,Fulton,2018,0.83100003
Georgia,Gilmer,2017,0.45493561
Georgia,Gilmer,2018,0.73699999
Georgia,Glascock,2017,0.5
Georgia,Glascock,2018,0.63
Georgia,Glynn,2017,0.83773977
Georgia,Glynn,2018,0.78099996
Georgia,Gordon,2017,0.49127182
Georgia,Gordon,2018,0.699
Georgia,Grady,2017,0.40375587
Georgia,Grady,2018,0.704
Georgia,Greene,2017,0.50649351
Georgia,Greene,2018,0.67699999
Georgia,Gwinnett,2017,0.88427186
Georgia,Gwinnett,2018,0.875
Georgia,Habersham,2017,0.50294119
Georgia,Habersham,2018,0.667
Georgia,Hall,2017,0.85615641
Georgia,Hall,2018,0.82099998
Georgia,Hancock,2017,0.31944445
Georgia,Hancock,2018,0.45699999
Georgia,Haralson,2017,0.55156952
Georgia,Haralson,2018,0.72499996
Georgia,Harris,2017,0.52788103
Georgia,Harris,2018,0.81099999
Georgia,Hart,2017,0.54589373
Georgia,Hart,2018,0.65600002
Georgia,Heard,2017,0.56179774
Georgia,Heard,2018,0.671
Georgia,Henry,2017,0.92191297
Georgia,Henry,2018,0.87
Georgia,Houston,2017,0.83430409
Georgia,Houston,2018,0.79899997
Georgia,Irwin,2017,0.44871795
Georgia,Irwin,2018,0.57300001
Georgia,Jackson,2017,0.5
Georgia,Jackson,2018,0.77700001
Georgia,Jasper,2017,0.50420171
Georgia,Jasper,2018,0.68299997
Georgia,Jeff Davis,2017,0.3917526
Georgia,Jeff Davis,2018,0.54299998
Georgia,Jefferson,2017,0.39568344
Georgia,Jefferson,2018,0.53799999
Georgia,Jenkins,2017,0.54098362
Georgia,Jenkins,2018,0.528
Georgia,Johnson,2017,0.19117647
Georgia,Johnson,2018,0.574
Georgia,Jones,2017,0.55725187
Georgia,Jones,2018,0.77200001
Georgia,Lamar,2017,0.5419355
Georgia,Lamar,2018,0.69200003
Georgia,Lanier,2017,0.33898303
Georgia,Lanier,2018,0.50999999
Georgia,Laurens,2017,0.51948053
Georgia,Laurens,2018,0.56699997
Georgia,Lee,2017,0.557971
Georgia,Lee,2018,0.82400006
Georgia,Liberty,2017,0.86931288
Georgia,Liberty,2018,0.83399999
Georgia,Lincoln,2017,0.44594592
Georgia,Lincoln,2018,0.53100002
Georgia,Long,2017,0.39705884
Georgia,Long,2018,0.787
Georgia,Lowndes,2017,0.77494514
Georgia,Lowndes,2018,0.65000004
Georgia,Lumpkin,2017,0.44747081
Georgia,Lumpkin,2018,0.77700001
Georgia,Macon,2017,0.57142854
Georgia,Macon,2018,0.57799995
Georgia,Madison,2017,0.51082253
Georgia,Madison,2018,0.71100003
Georgia,Marion,2017,0.55769229
Georgia,Marion,2018,0.54500002
Georgia,McDuffie,2017,0.43850267
Georgia,McDuffie,2018,0.58099997
Georgia,McIntosh,2017,0.38095239
Georgia,McIntosh,2018,0.71399999
Georgia,Meriwether,2017,0.44666669
Georgia,Meriwether,2018,0.57199997
Georgia,Miller,2017,0.56
Georgia,Miller,2018,0.50300002
Georgia,Mitchell,2017,0.47852761
Georgia,Mitchell,2018,0.64099997
Georgia,Monroe,2017,0.59148937
Georgia,Monroe,2018,0.74399996
Georgia,Montgomery,2017,0.48484847
Georgia,Montgomery,2018,0.72299999
Georgia,Morgan,2017,0.52747256
Georgia,Morgan,2018,0.73899996
Georgia,Murray,2017,0.49498329
Georgia,Murray,2018,0.75
Georgia,Muscogee,2017,0.82889211
Georgia,Muscogee,2018,0.75099999
Georgia,Newton,2017,0.83205581
Georgia,Newton,2018,0.82400006
Georgia,Oconee,2017,0.59649122
Georgia,Oconee,2018,0.85899997
Georgia,Oglethorpe,2017,0.55000001
Georgia,Oglethorpe,2018,0.64599997
Georgia,Paulding,2017,0.89694768
Georgia,Paulding,2018,0.847
Georgia,Peach,2017,0.50248754
Georgia,Peach,2018,0.73000002
Georgia,Pickens,2017,0.45353162
Georgia,Pickens,2018,0.83399999
Georgia,Pierce,2017,0.50359708
Georgia,Pierce,2018,0.64300001
Georgia,Pike,2017,0.36956519
Georgia,Pike,2018,0.736
Georgia,Polk,2017,0.52750808
Georgia,Polk,2018,0.72600001
Georgia,Pulaski,2017,0.42465752
Georgia,Pulaski,2018,0.65200001
Georgia,Putnam,2017,0.51704544
Georgia,Putnam,2018,0.736
Georgia,Quitman,2017,0.375
Georgia,Quitman,2018,0.52899998
Georgia,Rabun,2017,0.38926175
Georgia,Rabun,2018,0.69800001
Georgia,Randolph,2017,0.3898305
Georgia,Randolph,2018,0.69099998
Georgia,Richmond,2017,0.79739022
Georgia,Richmond,2018,0.722
Georgia,Rockdale,2017,0.73772192
Georgia,Rockdale,2018,0.792
Georgia,Schley,2017,0.34615383
Georgia,Schley,2018,0.69800001
Georgia,Screven,2017,0.46153846
Georgia,Screven,2018,0.69300002
Georgia,Seminole,2017,0.44680852
Georgia,Seminole,2018,0.63499999
Georgia,Spalding,2017,0.48832685
Georgia,Spalding,2018,0.667
Georgia,Stephens,2017,0.42211056
Georgia,Stephens,2018,0.69099998
Georgia,Stewart,2017,0.42857143
Georgia,Stewart,2018,0.56
Georgia,Sumter,2017,0.42692307
Georgia,Sumter,2018,0.662
Georgia,Talbot,2017,0.42857143
Georgia,Talbot,2018,0.52899998
Georgia,Taliaferro,2017,0.40000001
Georgia,Taliaferro,2018,0.42500001
Georgia,Tattnall,2017,0.42500001
Georgia,Tattnall,2018,0.69499999
Georgia,Taylor,2017,0.42105263
Georgia,Taylor,2018,0.58499998
Georgia,Telfair,2017,0.4520548
Georgia,Telfair,2018,0.257
Georgia,Terrell,2017,0.37209302
Georgia,Terrell,2018,0.71700001
Georgia,Thomas,2017,0.48773843
Georgia,Thomas,2018,0.773
Georgia,Tift,2017,0.44932434
Georgia,Tift,2018,0.64099997
Georgia,Toombs,2017,0.50769228
Georgia,Toombs,2018,0.667
Georgia,Towns,2017,0.49565217
Georgia,Towns,2018,0.72499996
Georgia,Treutlen,2017,0.46153846
Georgia,Treutlen,2018,0.59000003
Georgia,Troup,2017,0.77953357
Georgia,Troup,2018,0.71399999
Georgia,Turner,2017,0.37681159
Georgia,Turner,2018,0.653
Georgia,Twiggs,2017,0.27142856
Georgia,Twiggs,2018,0.53400004
Georgia,Union,2017,0.32432434
Georgia,Union,2018,0.73400003
Georgia,Upson,2017,0.51440328
Georgia,Upson,2018,0.65500003
Georgia,Walker,2017,0.82531637
Georgia,Walker,2018,0.73299998
Georgia,Walton,2017,0.79185236
Georgia,Walton,2018,0.801
Georgia,Ware,2017,0.49814126
Georgia,Ware,2018,0.662
Georgia,Warren,2017,0.36956519
Georgia,Warren,2018,0.43000001
Georgia,Washington,2017,0.55747128
Georgia,Washington,2018,0.60699999
Georgia,Wayne,2017,0.48500001
Georgia,Wayne,2018,0.67699999
Georgia,Webster,2017,0.28571427
Georgia,Webster,2018,0.55699998
Georgia,Wheeler,2017,0.5
Georgia,Wheeler,2018,0.32299998
Georgia,White,2017,0.4529148
Georgia,White,2018,0.71600002
Georgia,Whitfield,2017,0.85656786
Georgia,Whitfield,2018,0.76899999
Georgia,Wilcox,2017,0.44230771
Georgia,Wilcox,2018,0.50699997
Georgia,Wilkes,2017,0.57746482
Georgia,Wilkes,2018,0.43899998
Georgia,Wilkinson,2017,0.52499998
Georgia,Wilkinson,2018,0.55000001
Georgia,Worth,2017,0.58620691
Georgia,Worth,2018,0.70899999
Hawaii,Hawaii,2017,0.79181367
Hawaii,Hawaii,2018,0.75199997
Hawaii,Honolulu,2017,0.888538
Hawaii,Honolulu,2018,0.85300004
Hawaii,Kauai,2017,0.85280454
Hawaii,Kauai,2018,0.81399995
Hawaii,Maui,2017,0.86952919
Hawaii,Maui,2018,0.82999998
Idaho,Ada,2017,0.83309293
Idaho,Ada,2018,0.81200004
Idaho,Adams,2017,0.41176471
Idaho,Adams,2018,0.69
Idaho,Bannock,2017,0.90969551
Idaho,Bannock,2018,0.82700002
Idaho,Bear Lake,2017,0.59183675
Idaho,Bear Lake,2018,0.81999999
Idaho,Benewah,2017,0.51724136
Idaho,Benewah,2018,0.676
Idaho,Bingham,2017,0.63005781
Idaho,Bingham,2018,0.81
Idaho,Blaine,2017,0.46153846
Idaho,Blaine,2018,0.85500002
Idaho,Boise,2017,0.60416669
Idaho,Boise,2018,0.75300002
Idaho,Bonner,2017,0.55089819
Idaho,Bonner,2018,0.745
Idaho,Bonneville,2017,0.94162124
Idaho,Bonneville,2018,0.85800004
Idaho,Boundary,2017,0.41772151
Idaho,Boundary,2018,0.73899996
Idaho,Butte,2017,0.63157892
Idaho,Butte,2018,0.71999997
Idaho,Camas,2017,0.80000001
Idaho,Camas,2018,0.65000004
Idaho,Canyon,2017,0.90017772
Idaho,Canyon,2018,0.77700001
Idaho,Caribou,2017,0.61666667
Idaho,Caribou,2018,0.83700001
Idaho,Cassia,2017,0.55128205
Idaho,Cassia,2018,0.829
Idaho,Clark,2017,0.5
Idaho,Clark,2018,0.61300004
Idaho,Clearwater,2017,0.52459013
Idaho,Clearwater,2018,0.70199996
Idaho,Custer,2017,0.52777779
Idaho,Custer,2018,0.75999999
Idaho,Elmore,2017,0.47204968
Idaho,Elmore,2018,0.78800005
Idaho,Franklin,2017,0.64347821
Idaho,Franklin,2018,0.82799995
Idaho,Fremont,2017,0.54736841
Idaho,Fremont,2018,0.76800001
Idaho,Gem,2017,0.5642857
Idaho,Gem,2018,0.75099999
Idaho,Gooding,2017,0.60000002
Idaho,Gooding,2018,0.71899998
Idaho,Idaho,2017,0.46153846
Idaho,Idaho,2018,0.67400002
Idaho,Jefferson,2017,0.625
Idaho,Jefferson,2018,0.83700001
Idaho,Jerome,2017,0.5804196
Idaho,Jerome,2018,0.71999997
Idaho,Kootenai,2017,0.88321525
Idaho,Kootenai,2018,0.82099998
Idaho,Latah,2017,0.53496504
Idaho,Latah,2018,0.82499999
Idaho,Lemhi,2017,0.54545456
Idaho,Lemhi,2018,0.77499998
Idaho,Lewis,2017,0.52941179
Idaho,Lewis,2018,0.63200003
Idaho,Lincoln,2017,0.5
Idaho,Lincoln,2018,0.66900003
Idaho,Madison,2017,0.53418803
Idaho,Madison,2018,0.75800002
Idaho,Minidoka,2017,0.60689658
Idaho,Minidoka,2018,0.80399996
Idaho,Nez Perce,2017,0.53012049
Idaho,Nez Perce,2018,0.77900004
Idaho,Oneida,2017,0.68965513
Idaho,Oneida,2018,0.83799994
Idaho,Owyhee,2017,0.47692308
Idaho,Owyhee,2018,0.66799998
Idaho,Payette,2017,0.58585858
Idaho,Payette,2018,0.73100001
Idaho,Power,2017,0.59322035
Idaho,Power,2018,0.79300004
Idaho,Shoshone,2017,0.43956044
Idaho,Shoshone,2018,0.69499999
Idaho,Teton,2017,0.34375
Idaho,Teton,2018,0.84399998
Idaho,Twin Falls,2017,0.89895105
Idaho,Twin Falls,2018,0.80500001
Idaho,Valley,2017,0.5
Idaho,Valley,2018,0.81599998
Idaho,Washington,2017,0.69117647
Idaho,Washington,2018,0.67799997
Illinois,Adams,2017,0.83253235
Illinois,Adams,2018,0.75800002
Illinois,Alexander,2017,0.45333332
Illinois,Alexander,2018,0.479
Illinois,Bond,2017,0.56462586
Illinois,Bond,2018,0.75
Illinois,Boone,2017,0.6048035
Illinois,Boone,2018,0.84600002
Illinois,Brown,2017,0.375
Illinois,Brown,2018,0.71100003
Illinois,Bureau,2017,0.49140891
Illinois,Bureau,2018,0.76800001
Illinois,Calhoun,2017,0.58333331
Illinois,Calhoun,2018,0.66799998
Illinois,Carroll,2017,0.5
Illinois,Carroll,2018,0.77399999
Illinois,Cass,2017,0.52040815
Illinois,Cass,2018,0.73299998
Illinois,Champaign,2017,0.84431285
Illinois,Champaign,2018,0.81599998
Illinois,Christian,2017,0.56317687
Illinois,Christian,2018,0.76499999
Illinois,Clark,2017,0.53846151
Illinois,Clark,2018,0.69700003
Illinois,Clay,2017,0.48760331
Illinois,Clay,2018,0.75599998
Illinois,Clinton,2017,0.5649547
Illinois,Clinton,2018,0.74900001
Illinois,Coles,2017,0.53846151
Illinois,Coles,2018,0.76999998
Illinois,Cook,2017,0.84470534
Illinois,Cook,2018,0.78899997
Illinois,Crawford,2017,0.54761904
Illinois,Crawford,2018,0.73199999
Illinois,Cumberland,2017,0.49565217
Illinois,Cumberland,2018,0.73899996
Illinois,De Witt,2017,0.92240614
Illinois,De Witt,2018,0.77700001
Illinois,DeKalb,2017,0.55570292
Illinois,DeKalb,2018,0.86200005
Illinois,Douglas,2017,0.51948053
Illinois,Douglas,2018,0.72600001
Illinois,DuPage,2017,0.93849212
Illinois,DuPage,2018,0.88799995
Illinois,Edgar,2017,0.5472973
Illinois,Edgar,2018,0.73400003
Illinois,Edwards,2017,0.33333331
Illinois,Edwards,2018,0.76199996
Illinois,Effingham,2017,0.56089747
Illinois,Effingham,2018,0.792
Illinois,Fayette,2017,0.50581396
Illinois,Fayette,2018,0.68099999
Illinois,Ford,2017,0.58762884
Illinois,Ford,2018,0.78200001
Illinois,Franklin,2017,0.60164839
Illinois,Franklin,2018,0.68599999
Illinois,Fulton,2017,0.55263156
Illinois,Fulton,2018,0.74699998
Illinois,Gallatin,2017,0.5
Illinois,Gallatin,2018,0.66900003
Illinois,Greene,2017,0.47058824
Illinois,Greene,2018,0.68700004
Illinois,Grundy,2017,0.56880736
Illinois,Grundy,2018,0.82599998
Illinois,Hamilton,2017,0.42528737
Illinois,Hamilton,2018,0.722
Illinois,Hancock,2017,0.5106383
Illinois,Hancock,2018,0.70099998
Illinois,Hardin,2017,0.5
Illinois,Hardin,2018,0.69
Illinois,Henderson,2017,0.59090906
Illinois,Henderson,2018,0.773
Illinois,Henry,2017,0.57700205
Illinois,Henry,2018,0.74300003
Illinois,Iroquois,2017,0.53225809
Illinois,Iroquois,2018,0.77399999
Illinois,Jackson,2017,0.4683544
Illinois,Jackson,2018,0.755
Illinois,Jasper,2017,0.63218391
Illinois,Jasper,2018,0.72499996
Illinois,Jefferson,2017,0.56043959
Illinois,Jefferson,2018,0.76600003
Illinois,Jersey,2017,0.61057693
Illinois,Jersey,2018,0.708
Illinois,Jo Daviess,2017,0.56485355
Illinois,Jo Daviess,2018,0.77100003
Illinois,Johnson,2017,0.58181822
Illinois,Johnson,2018,0.63999999
Illinois,Kane,2017,0.89137793
Illinois,Kane,2018,0.86899996
Illinois,Kankakee,2017,0.83681542
Illinois,Kankakee,2018,0.76499999
Illinois,Kendall,2017,0.94207072
Illinois,Kendall,2018,0.91700006
Illinois,Knox,2017,0.51543939
Illinois,Knox,2018,0.71600002
Illinois,LaSalle,2017,0.92577279
Illinois,LaSalle,2018,0.80300003
Illinois,Lake,2017,0.86052722
Illinois,Lake,2018,0.88499999
Illinois,Lawrence,2017,0.4700855
Illinois,Lawrence,2018,0.70699996
Illinois,Lee,2017,0.56445992
Illinois,Lee,2018,0.78200001
Illinois,Livingston,2017,0.57950532
Illinois,Livingston,2018,0.787
Illinois,Logan,2017,0.54583335
Illinois,Logan,2018,0.76100004
Illinois,Macon,2017,0.85684568
Illinois,Macon,2018,0.77399999
Illinois,Macoupin,2017,0.58968061
Illinois,Macoupin,2018,0.778
Illinois,Madison,2017,0.8825801
Illinois,Madison,2018,0.81300002
Illinois,Marion,2017,0.60372341
Illinois,Marion,2018,0.75699997
Illinois,Marshall,2017,0.56435645
Illinois,Marshall,2018,0.73299998
Illinois,Mason,2017,0.56896555
Illinois,Mason,2018,0.74200004
Illinois,Massac,2017,0.5045045
Illinois,Massac,2018,0.634
Illinois,McDonough,2017,0.56034482
Illinois,McDonough,2018,0.74200004
Illinois,McHenry,2017,0.95233637
Illinois,McHenry,2018,0.90500003
Illinois,McLean,2017,0.86805075
Illinois,McLean,2018,0.81300002
Illinois,Menard,2017,0.42156863
Illinois,Menard,2018,0.80599999
Illinois,Mercer,2017,0.48837209
Illinois,Mercer,2018,0.778
Illinois,Monroe,2017,0.5625
Illinois,Monroe,2018,0.81900007
Illinois,Montgomery,2017,0.5945946
Illinois,Montgomery,2018,0.72900003
Illinois,Morgan,2017,0.5597015
Illinois,Morgan,2018,0.75099999
Illinois,Moultrie,2017,0.39423075
Illinois,Moultrie,2018,0.75
Illinois,Ogle,2017,0.55194807
Illinois,Ogle,2018,0.78800005
Illinois,Peoria,2017,0.81998324
Illinois,Peoria,2018,0.75599998
Illinois,Perry,2017,0.59487176
Illinois,Perry,2018,0.72799999
Illinois,Piatt,2017,0.57763976
Illinois,Piatt,2018,0.83399999
Illinois,Pike,2017,0.49180329
Illinois,Pike,2018,0.68900001
Illinois,Pope,2017,0.33333331
Illinois,Pope,2018,0.60000002
Illinois,Pulaski,2017,0.48979592
Illinois,Pulaski,2018,0.51099998
Illinois,Putnam,2017,0.49206349
Illinois,Putnam,2018,0.77200001
Illinois,Randolph,2017,0.55477029
Illinois,Randolph,2018,0.73000002
Illinois,Richland,2017,0.60759497
Illinois,Richland,2018,0.74399996
Illinois,Rock Island,2017,0.86380112
Illinois,Rock Island,2018,0.78299993
Illinois,Saline,2017,0.56730771
Illinois,Saline,2018,0.67900002
Illinois,Sangamon,2017,0.8516773
Illinois,Sangamon,2018,0.78999996
Illinois,Schuyler,2017,0.47435898
Illinois,Schuyler,2018,0.77399999
Illinois,Scott,2017,0.42105263
Illinois,Scott,2018,0.78200001
Illinois,Shelby,2017,0.5093168
Illinois,Shelby,2018,0.70699996
Illinois,St. Clair,2017,0.80486506
Illinois,St. Clair,2018,0.72600001
Illinois,Stark,2017,0.41304347
Illinois,Stark,2018,0.71999997
Illinois,Stephenson,2017,0.64587975
Illinois,Stephenson,2018,0.76899999
Illinois,Tazewell,2017,0.88434637
Illinois,Tazewell,2018,0.80899996
Illinois,Union,2017,0.55172414
Illinois,Union,2018,0.63200003
Illinois,Vermilion,2017,0.821042
Illinois,Vermilion,2018,0.71899998
Illinois,Wabash,2017,0.56481481
Illinois,Wabash,2018,0.76199996
Illinois,Warren,2017,0.56209153
Illinois,Warren,2018,0.787
Illinois,Washington,2017,0.56097561
Illinois,Washington,2018,0.74000001
Illinois,Wayne,2017,0.42537311
Illinois,Wayne,2018,0.68299997
Illinois,White,2017,0.5138889
Illinois,White,2018,0.72400004
Illinois,Whiteside,2017,0.55791503
Illinois,Whiteside,2018,0.78899997
Illinois,Will,2017,0.92610383
Illinois,Will,2018,0.87700003
Illinois,Williamson,2017,0.82482076
Illinois,Williamson,2018,0.74000001
Illinois,Winnebago,2017,0.87606668
Illinois,Winnebago,2018,0.79699999
Illinois,Woodford,2017,0.54464287
Illinois,Woodford,2018,0.81399995
Indiana,Adams,2017,0.54330707
Indiana,Adams,2018,0.67299998
Indiana,Allen,2017,0.88001913
Indiana,Allen,2018,0.80700004
Indiana,Bartholomew,2017,0.80814904
Indiana,Bartholomew,2018,0.77100003
Indiana,Benton,2017,0.47945204
Indiana,Benton,2018,0.73799998
Indiana,Blackford,2017,0.50877196
