state,county,"Less than a high school diploma, 2015-19","High school diploma only, 2015-19","Some college or associate's degree, 2015-19","Bachelor's degree or higher, 2015-19","Percent of adults with less than a high school diploma, 2015-19","Percent of adults with a high school diploma only, 2015-19","Percent of adults completing some college or associate's degree, 2015-19","Percent of adults with a bachelor's degree or higher, 2015-19"
Nevada,Mineral,357,1160,1243,485,11.001541137695312,35.7473030090332,38.305084228515625,14.946070671081543
Nevada,Nye,4742,13297,12434,3668,13.889458656311035,38.94730758666992,36.4195556640625,10.743680953979492
Nevada,Pershing,992,1932,1692,579,19.09528350830078,37.189605712890625,32.56977844238281,11.145332336425781
Nevada,Storey,192,838,1040,948,6.361828804016113,27.766733169555664,34.45990753173828,31.411531448364258
Nevada,Washoe,35940,74437,108405,97537,11.361948013305664,23.532257080078125,34.270782470703125,30.835012435913086
Nevada,White Pine,843,2933,2357,929,11.937128067016602,41.532142639160156,33.37581253051758,13.154913902282715
Nevada,Carson City,5121,10205,15279,8719,13.022582054138184,25.951072692871094,38.85413360595703,22.172210693359375
New Hampshire,Belknap,3074,13299,14054,14687,6.813849449157715,29.478654861450195,31.152193069458008,32.55530548095703
New Hampshire,Carroll,2177,11034,11366,12811,5.822723865509033,29.512142181396484,30.400129318237305,34.2650032043457
New Hampshire,Cheshire,3532,16694,15345,17620,6.640221118927002,31.385007858276367,28.848865509033203,33.12590408325195
New Hampshire,Coos,2954,9474,7442,4434,12.154377937316895,38.981239318847656,30.620473861694336,18.24390983581543
New Hampshire,Grafton,4529,16759,16287,25708,7.156740188598633,26.48262596130371,25.736770629882812,40.623863220214844
New Hampshire,Hillsborough,22986,75053,82179,110950,7.894411563873291,25.776527404785156,28.22391128540039,38.10514831542969
New Hampshire,Merrimack,7200,29541,31898,38008,6.75124454498291,27.69979476928711,29.909889221191406,35.63907241821289
New Hampshire,Rockingham,10847,56498,63117,92331,4.868644714355469,25.358964920043945,28.329885482788086,41.4425048828125
New Hampshire,Strafford,6097,23313,24844,30194,7.219827651977539,27.606338500976562,29.419286727905273,35.754547119140625
New Hampshire,Sullivan,2810,11656,8541,8994,8.780975341796875,36.42386245727539,26.689790725708008,28.105371475219727
New Jersey,Atlantic,24010,59017,49700,51949,13.001148223876953,31.957048416137695,26.911996841430664,28.129806518554688
New Jersey,Bergen,49161,148853,134472,323926,7.489351272583008,22.6767635345459,20.48591423034668,49.34796905517578
New Jersey,Burlington,19630,88177,86787,119351,6.252687454223633,28.086767196655273,27.644014358520508,38.01653289794922
New Jersey,Camden,39407,102941,93034,113085,11.308674812316895,29.541105270385742,26.69808006286621,32.45214080810547
New Jersey,Cape May,5217,22350,19331,22910,7.473355293273926,32.016387939453125,27.691669464111328,32.81858825683594
New Jersey,Cumberland,21262,40651,25155,16053,20.61849594116211,39.42068099975586,24.393672943115234,15.56714916229248
New Jersey,Essex,74374,149902,120755,189550,13.912578582763672,28.041027069091797,22.58871841430664,35.45767593383789
New Jersey,Gloucester,14285,64305,56006,66304,7.11050271987915,32.008460998535156,27.87755012512207,33.003482818603516
New Jersey,Hudson,72615,120211,83126,202114,15.189325332641602,25.145273208618164,17.387975692749023,42.277427673339844
New Jersey,Hunterdon,4457,18617,18926,46791,5.019652843475342,20.967214584350586,21.315223693847656,52.69791030883789
New Jersey,Mercer,28459,60780,52828,105467,11.4970064163208,24.554203033447266,21.34171485900879,42.60707473754883
New Jersey,Middlesex,57834,143647,119053,247379,10.183602333068848,25.293838500976562,20.963245391845703,43.55931091308594
New Jersey,Monmouth,28643,102013,104552,200708,6.570761203765869,23.40198516845703,23.984437942504883,46.042816162109375
New Jersey,Morris,18978,69396,70471,186941,5.488365650177002,20.069059371948242,20.379945755004883,54.06262969970703
New Jersey,Ocean,32816,139398,114790,122732,8.00905990600586,34.021419525146484,28.015600204467773,29.953922271728516
New Jersey,Passaic,54276,115311,70179,94039,16.25979232788086,34.54441833496094,21.023950576782227,28.171836853027344
New Jersey,Salem,4924,16934,12951,9267,11.171612739562988,38.42000198364258,29.383337020874023,21.025047302246094
New Jersey,Somerset,12561,46588,44895,125454,5.473250389099121,20.299959182739258,19.5622615814209,54.664527893066406
New Jersey,Sussex,5190,30944,28481,36531,5.13119649887085,30.593399047851562,28.158306121826172,36.11709976196289
New Jersey,Union,51403,107758,82006,135437,13.64908504486084,28.613079071044922,21.775127410888672,35.96270751953125
New Jersey,Warren,6429,23149,21057,24963,8.504193305969238,30.621179580688477,27.853912353515625,33.020713806152344
New Mexico,Bernalillo,51699,108101,145934,160401,11.09099292755127,23.190921783447266,31.307239532470703,34.41084671020508
New Mexico,Catron,168,1337,889,445,5.917576789855957,47.09404754638672,31.3138427734375,15.674532890319824
New Mexico,Chaves,9015,11466,13462,7431,21.789045333862305,27.713056564331055,32.5373420715332,17.960554122924805
New Mexico,Colfax,1076,2685,3395,1985,11.771141052246094,29.373153686523438,37.140357971191406,21.715349197387695
New Mexico,Curry,5528,8154,10991,5861,18.104408264160156,26.70465660095215,35.99593734741211,19.194995880126953
New Mexico,De Baca,180,415,401,149,15.720523834228516,36.24454116821289,35.02183532714844,13.013100624084473
New Mexico,Dona Ana,26914,29734,38768,35542,20.55162811279297,22.704988479614258,29.603384017944336,27.139999389648438
New Mexico,Eddy,5799,13638,11770,6038,15.56987476348877,36.61699676513672,31.6015567779541,16.211572647094727
New Mexico,Grant,2496,5276,6425,5748,12.51441478729248,26.45274543762207,32.21358871459961,28.819252014160156
New Mexico,Guadalupe,573,1571,914,250,17.321643829345703,47.49093246459961,27.629987716674805,7.557436466217041
New Mexico,Harding,52,94,132,77,14.647887229919434,26.478872299194336,37.18309783935547,21.690141677856445
New Mexico,Hidalgo,526,1044,967,434,17.704477310180664,35.13968276977539,32.5479621887207,14.60787582397461
New Mexico,Lea,10856,13288,12296,5740,25.737316131591797,31.503082275390625,29.151256561279297,13.608345031738281
New Mexico,Lincoln,1543,4385,4968,3780,10.513764381408691,29.878713607788086,33.8511848449707,25.756336212158203
New Mexico,Los Alamos,317,1168,2837,8938,2.390648603439331,8.808446884155273,21.395174026489258,67.40573120117188
New Mexico,Luna,4647,5293,3517,1926,30.20867156982422,34.408111572265625,22.862899780273438,12.52031421661377
New Mexico,McKinley,10059,15197,13898,5054,22.753799438476562,34.376129150390625,31.437747955322266,11.432319641113281
New Mexico,Mora,379,1198,1554,387,10.77316665649414,34.05344009399414,44.17282485961914,11.000568389892578
New Mexico,Otero,7233,11876,16854,7616,16.597444534301758,27.251657485961914,38.674591064453125,17.476306915283203
New Mexico,Quay,1073,2116,1730,1013,18.088335037231445,35.670936584472656,29.163856506347656,17.076871871948242
New Mexico,Rio Arriba,3629,8596,9340,5145,13.586671829223633,32.18270492553711,34.968177795410156,19.262449264526367
New Mexico,Roosevelt,2161,3035,3029,2588,19.98520278930664,28.068065643310547,28.012577056884766,23.934152603149414
New Mexico,Sandoval,9881,24940,33270,29839,10.089859962463379,25.46717071533203,33.97324752807617,30.469722747802734
New Mexico,San Juan,12305,24860,32208,12193,15.085942268371582,30.47838592529297,39.48704147338867,14.948630332946777
New Mexico,San Miguel,3285,5427,6714,4207,16.732032775878906,27.642234802246094,34.19752502441406,21.428207397460938
New Mexico,Santa Fe,11813,24722,28794,45475,10.66116714477539,22.31146812438965,25.986427307128906,41.04093551635742
New Mexico,Sierra,1384,2470,2955,1819,16.04079818725586,28.627723693847656,34.248958587646484,21.082521438598633
New Mexico,Socorro,2003,4122,2472,2418,18.184293746948242,37.42169952392578,22.44212532043457,21.95188331604004
New Mexico,Taos,2401,6864,8082,6987,9.866852760314941,28.207447052001953,33.21278762817383,28.71291160583496
New Mexico,Torrance,1657,4063,3449,1598,15.389616012573242,37.73567199707031,32.03306579589844,14.841646194458008
New Mexico,Union,547,1413,706,354,18.11258316040039,46.78807830810547,23.377483367919922,11.721854209899902
New Mexico,Valencia,7973,16951,16900,9507,15.532524108886719,33.02293014526367,32.92357635498047,18.520971298217773
New York,Albany,16106,47042,56068,85702,7.859729290008545,22.956499099731445,27.361188888549805,41.82258224487305
New York,Allegany,2770,11012,9988,6268,9.22165298461914,36.66022872924805,33.251216888427734,20.866901397705078
New York,Bronx,253249,259572,230175,186550,27.244375228881836,27.92460060119629,24.762088775634766,20.068937301635742
New York,Broome,11927,40302,39490,36345,9.313312530517578,31.47020149230957,30.836143493652344,28.380340576171875
New York,Cattaraugus,5894,20715,16159,10081,11.152528762817383,39.19657897949219,30.57579231262207,19.07509994506836
New York,Cayuga,6772,18436,17705,12523,12.215888977050781,33.25636672973633,31.93773078918457,22.59001350402832
New York,Chautauqua,10019,31774,27808,19916,11.19228744506836,35.49493408203125,31.064491271972656,22.248287200927734
New York,Chemung,5787,21042,18912,13863,9.70907974243164,35.303001403808594,31.729413986206055,23.258506774902344
New York,Chenango,4088,13380,10470,6406,11.903098106384277,38.958770751953125,30.485673904418945,18.65245819091797
New York,Clinton,6819,20807,14964,12621,12.350799560546875,37.68632888793945,27.103294372558594,22.859575271606445
New York,Columbia,4429,13653,12603,14889,9.718260765075684,29.957870483398438,27.6539249420166,32.669944763183594
New York,Cortland,2798,9663,9233,8419,9.291667938232422,32.08913040161133,30.661176681518555,27.958024978637695
New York,Delaware,3627,12319,9431,7410,11.062311172485352,37.572818756103516,28.764450073242188,22.600419998168945
New York,Dutchess,18362,55135,60058,72058,8.93036937713623,26.814939498901367,29.20924186706543,35.045448303222656
New York,Erie,52928,178202,192920,221931,8.193429946899414,27.586259841918945,29.864654541015625,34.355655670166016
New York,Essex,2447,9871,8666,7683,8.5359468460083,34.433319091796875,30.229881286621094,26.800851821899414
New York,Franklin,4422,13214,10740,6689,12.610865592956543,37.68429946899414,30.62883186340332,19.07600212097168
New York,Fulton,4898,13766,12905,7032,12.688790321350098,35.662288665771484,33.43177795410156,18.217144012451172
New York,Genesee,3205,14864,14055,9210,7.753907203674316,35.96070861816406,34.003482818603516,22.281898498535156
New York,Greene,4709,13689,9157,7804,13.317684173583984,38.71432876586914,25.897226333618164,22.07076072692871
New York,Hamilton,804,969,1193,601,22.539949417114258,27.165685653686523,33.445472717285156,16.848892211914062
New York,Herkimer,4446,16144,13747,9395,10.166468620300293,36.9157600402832,31.434646606445312,21.483123779296875
New York,Jefferson,6416,24858,24361,15905,8.968409538269043,34.74699401855469,34.052276611328125,22.232316970825195
New York,Kings,313615,458191,340996,667445,17.616374969482422,25.73749542236328,19.154420852661133,37.49170684814453
New York,Lewis,1809,8198,4971,3382,9.852941513061523,44.65141677856445,27.075162887573242,18.42047882080078
New York,Livingston,4009,13617,13763,11289,9.393598556518555,31.906368255615234,32.24846649169922,26.451566696166992
New York,Madison,3831,16683,14882,12571,7.986741065979004,34.7801628112793,31.025497436523438,26.20760154724121
New York,Monroe,49395,119716,145516,198049,9.634739875793457,23.351200103759766,28.38361930847168,38.63043975830078
New York,Montgomery,4503,12106,11506,6084,13.167051315307617,35.39869689941406,33.64426040649414,17.789993286132812
New York,Nassau,81146,213909,214545,433413,8.604971885681152,22.683568954467773,22.751012802124023,45.96044921875
New York,New York,158971,155198,169148,766048,12.724143981933594,12.422150611877441,13.538717269897461,61.31498718261719
New York,Niagara,13277,50066,50303,37080,8.808699607849121,33.2165641784668,33.37380599975586,24.60093116760254
New York,Oneida,18349,50633,49041,40921,11.544317245483398,31.855873107910156,30.854263305664062,25.745546340942383
New York,Onondaga,28391,80217,93903,113367,8.987963676452637,25.39493179321289,29.727617263793945,35.889488220214844
New York,Ontario,4704,20395,24049,28024,6.095475196838379,26.427978515625,31.162857055664062,36.313690185546875
New York,Orange,24903,71028,73209,73635,10.257645606994629,29.2567195892334,30.15508270263672,30.33055305480957
New York,Orleans,3620,11300,9803,4776,12.271602630615234,38.3063850402832,33.23163604736328,16.190380096435547
New York,Oswego,9455,30006,25429,15203,11.80502700805664,37.46394729614258,31.74934196472168,18.9816837310791
New York,Otsego,3308,12494,11735,12402,8.282630920410156,31.282705307006836,29.382308959960938,31.05235481262207
New York,Putnam,4930,19139,18549,27946,6.986565589904785,27.122896194458008,26.286775588989258,39.603763580322266
New York,Queens,295810,453171,367155,529260,17.978042602539062,27.541759490966797,22.3140811920166,32.16611862182617
New York,Rensselaer,9071,32369,34519,35776,8.118315696716309,28.969436645507812,30.893632888793945,32.01861572265625
New York,Richmond,37207,100452,81026,111976,11.252309799194336,30.379150390625,24.50425148010254,33.864288330078125
New York,Rockland,24008,45877,50052,83654,11.792269706726074,22.533903121948242,24.584583282470703,41.08924102783203
New York,St. Lawrence,8125,26380,20091,17061,11.338738441467285,36.814266204833984,28.037734985351562,23.80925750732422
New York,Saratoga,9735,40531,45288,67456,5.972026348114014,24.864118576049805,27.782344818115234,41.38151168823242
New York,Schenectady,9914,31497,31026,34238,9.293648719787598,29.52613067626953,29.08460235595703,32.095619201660156
New York,Schoharie,2308,7970,7026,5005,10.345600128173828,35.72549057006836,31.494016647338867,22.434892654418945
New York,Schuyler,1268,4430,4428,3103,9.585002899169922,33.487037658691406,33.47191619873047,23.456043243408203
New York,Seneca,3758,8702,7043,5207,15.208417892456055,35.21651077270508,28.50263023376465,21.07244110107422
New York,Steuben,6475,25012,20500,16099,9.510031700134277,36.73589324951172,30.108980178833008,23.645095825195312
New York,Suffolk,97090,281922,277165,374665,9.418514251708984,27.348711013793945,26.887243270874023,36.34553146362305
New York,Sullivan,7038,17945,14951,13152,13.257732391357422,33.80363845825195,28.163734436035156,24.774892807006836
New York,Tioga,3064,12472,10138,9022,8.830988883972168,35.94650650024414,29.219507217407227,26.00299835205078
New York,Tompkins,3326,11347,13111,31990,5.564291954040527,18.983169555664062,21.93428611755371,53.518253326416016
New York,Ulster,12059,38710,37174,42247,9.262616157531738,29.73346710205078,28.553651809692383,32.45026397705078
New York,Warren,3854,14653,14333,14993,8.057199478149414,30.633663177490234,29.96466827392578,31.34446907043457
New York,Washington,5440,17429,12888,9235,12.091038703918457,38.737998962402344,28.645092010498047,20.52587127685547
New York,Wayne,6934,21531,20982,14467,10.848953247070312,33.68745422363281,32.828487396240234,22.635103225708008
New York,Westchester,79762,128492,133103,326933,11.935237884521484,19.22698211669922,19.91695213317871,48.92082595825195
New York,Wyoming,2938,11614,9350,5131,10.119519233703613,40.00275421142578,32.20473098754883,17.672992706298828
New York,Yates,2272,5443,4757,4201,13.626821517944336,32.64559555053711,28.531158447265625,25.19642448425293
North Carolina,Alamance,15046,30386,37150,27290,13.694116592407227,27.65581703186035,33.81207275390625,24.837993621826172
North Carolina,Alexander,4724,10371,7920,3812,17.6091251373291,38.6588134765625,29.52249526977539,14.209565162658691
North Carolina,Alleghany,1896,2438,2627,1460,22.515140533447266,28.951431274414062,31.195819854736328,17.337608337402344
North Carolina,Anson,3470,7243,5268,2032,19.263864517211914,40.2098503112793,29.24554443359375,11.280741691589355
North Carolina,Ashe,3028,6470,6856,4002,14.875221252441406,31.78424072265625,33.68048858642578,19.660051345825195
North Carolina,Avery,2191,4024,4354,2755,16.444011688232422,30.201141357421875,32.67787551879883,20.676973342895508
North Carolina,Beaufort,4201,11115,11823,7031,12.294410705566406,32.528533935546875,34.60052490234375,20.576528549194336
North Carolina,Bertie,3113,5487,3832,1964,21.624061584472656,38.11475372314453,26.618505477905273,13.642678260803223
North Carolina,Bladen,4474,8001,7705,3791,18.66421890258789,33.377830505371094,32.14300537109375,15.814943313598633
North Carolina,Brunswick,9082,29021,34830,31048,8.734288215637207,27.9099063873291,33.49650573730469,29.85930061340332
North Carolina,Buncombe,16862,43838,52263,75737,8.935876846313477,23.231584548950195,27.69634246826172,40.13619613647461
North Carolina,Burke,11978,20488,22033,10721,18.36553192138672,31.413677215576172,33.7825813293457,16.438209533691406
North Carolina,Cabarrus,13791,34462,44434,44201,10.07465934753418,25.175325393676758,32.460113525390625,32.28990173339844
North Carolina,Caldwell,11827,19175,18714,9294,20.04236602783203,32.49449157714844,31.713268280029297,15.749873161315918
North Carolina,Camden,1004,2188,2977,1274,13.489184379577637,29.39674949645996,39.997314453125,17.11675453186035
North Carolina,Carteret,4383,13388,19260,15182,8.394460678100586,25.641124725341797,36.88736343383789,29.077049255371094
North Carolina,Caswell,3269,5619,5163,2664,19.557283401489258,33.616512298583984,30.888423919677734,15.937780380249023
North Carolina,Catawba,15391,32708,36293,24663,14.113061904907227,29.992206573486328,33.279537200927734,22.61519432067871
North Carolina,Chatham,5795,11048,13247,22117,11.100044250488281,21.16191291809082,25.373992919921875,42.364051818847656
North Carolina,Cherokee,2754,7284,7386,4095,12.797992706298828,33.84915542602539,34.32315444946289,19.029695510864258
North Carolina,Chowan,1402,3536,3360,2296,13.233905792236328,33.377384185791016,31.716066360473633,21.672645568847656
North Carolina,Clay,992,2798,2602,1984,11.843361854553223,33.40496826171875,31.0649471282959,23.686723709106445
North Carolina,Cleveland,10545,22995,21561,11745,15.775065422058105,34.39996337890625,32.25473403930664,17.570236206054688
North Carolina,Columbus,6705,14323,12934,5442,17.01603889465332,36.34910202026367,32.82407760620117,13.81078052520752
North Carolina,Craven,7569,17554,25298,17032,11.221146583557129,26.024045944213867,37.50463104248047,25.250173568725586
North Carolina,Cumberland,18606,53420,81380,52502,9.0360746383667,25.94362449645996,39.52250671386719,25.49779510498047
North Carolina,Currituck,1784,5410,7190,4411,9.491886138916016,28.784250259399414,38.25485610961914,23.46900749206543
North Carolina,Dare,1556,6147,9886,9359,5.774083614349365,22.810598373413086,36.68546676635742,34.72985076904297
North Carolina,Davidson,18692,38135,37903,21469,16.086196899414062,32.81869888305664,32.619041442871094,18.476062774658203
North Carolina,Davie,3694,9665,9615,7259,12.218437194824219,31.9683780670166,31.802997589111328,24.01018714904785
North Carolina,Duplin,9591,12706,12783,4828,24.03277587890625,31.838228225708008,32.03116989135742,12.097825050354004
North Carolina,Durham,24947,37969,48045,103332,11.6415376663208,17.718263626098633,22.420238494873047,48.2199592590332
North Carolina,Edgecombe,6859,13614,10933,4928,18.877635955810547,37.46903610229492,30.090272903442383,13.563054084777832
North Carolina,Forsyth,27106,64685,74308,85565,10.770709991455078,25.70292091369629,29.526670455932617,33.999698638916016
North Carolina,Franklin,6372,13734,15856,10128,13.825124740600586,29.798221588134766,34.40225601196289,21.974397659301758
North Carolina,Gaston,22997,46499,49887,32173,15.173929214477539,30.681068420410156,32.91654586791992,21.228456497192383
North Carolina,Gates,915,3171,3077,1196,10.946285247802734,37.93516159057617,36.81062316894531,14.307931900024414
North Carolina,Graham,1103,2204,1986,786,18.144432067871094,36.25596237182617,32.66984558105469,12.929758071899414
North Carolina,Granville,6566,12836,13057,9431,15.674385070800781,30.64215850830078,31.16973114013672,22.51372718811035
North Carolina,Greene,3744,4932,4653,1654,24.988319396972656,32.91730499267578,31.05519676208496,11.039177894592285
North Carolina,Guilford,38516,81878,104820,126827,10.940771102905273,23.258087158203125,29.774940490722656,36.02620315551758
