city,state,Construction - Central Staff Services,Regular Highways,Police Protection,Parks and Recreation,Current Operations - Police Protection,Sewerage,Local Fire Protection,Water Utilities,Central Staff Services,Protective Inspection and Regulation - Other,Financial Administration,General - Interest on Debt,Other Capital Outlay - Sewerage,Water Utilities - Interest on Debt,"Assistance and Subsidies - Public Welfare, Cash Assistance Programs - Other",Construction - Regular Highways,General - Other,Current Operations - General - Other,Solid Waste Management,General Public Buildings,Housing and Community Development,Transit Utilities,Corrections - Other,Judicial and Legal Services,Health - Other,Parking Facilities,Intergovernmental to Local - Other - Financial Administration,Intergovernmental to State - Transit Utilities,Other Capital Outlay - Local Fire Protection,Total Salaries and Wages,Construction - Housing and Community Development,Sea and Inland Port Facilities,Libraries,Miscellaneous Commercial Activities - Other,Intergovernmental to Local - Other - General - Other,Other - Health - Other,Other - Gas Utilities,Other - Sewerage,Other - Police Protection,Other - Judicial and Legal Services,Other Capital Outlay - General Public Building,Construction - Sewerage,Air Transportation,Public Welfare - Other,Intergovernmental to Local - Other - Transit Utilities,Other Capital Outlay - General - Other,Other Capital Outlay - Parks and Recreation,Construction - Parks and Recreation,Current Operations - Water Utilities,Construction - Electric Utilities,Elementary and Secondary Education,Current Operations - Electric Utilities,"Public Welfare, Vendor Payments for Medical Care",Electric Utilities - Interest on Debt,Other Capital Outlay - Police Protection,Electric Utilities,General Public Building,Gas Utilities,Other Capital Outlay - Regular Highways,Construction - Water Utilities,Intergovernmental to Local - Other - Correctional Institutions,Other - General - Other,Other - Central Staff Services,Intergovernmental to Local - Other - Police Protection,Natural Resources - Other,Correctional Institutions,Other - Transit Utilities,Other Capital Outlay - Solid Waste Management,Construction - Police Protection,Construction - Air Transportation,Intergovernmental to Local - Other - Public Welfare - Other,Other - Other Higher Education,Other - Housing and Community Development,Other - Elementary and Secondary Education,Other - Natural Resources - Other,Intergovernmental to State - Health - Other,Other Higher Education,Other Capital Outlay - Miscellaneous Commercial Activities - Other,Intergovernmental to Local - Other - Air Transportation,Intergovernmental to State - Air Transportation,Current Operations - Housing and Community Development,Intergovernmental to Local - Other - Housing and Community Development,Intergovernmental to State - Housing and Community Development,Protective Inspection and Regulations - Other,Other Capital Outlay - Housing and Community Development,Construction - General - Other,Gas Utilities - Interest on Debt,Intergovernmental to Local - Other - Libraries,Other Capital Outlay - Water Utilities,Other Capital Outlay - Electric Utilities,Intergovernmental to Local - Other - Water Utilities,Other - Financial Administration,Other - Local Fire Protection,Other - Parks and Recreation,Current Operations - Regular Highways,Current Operations - Sewerage,Current Operations - Elementary and Secondary Education,Other Capital Outlay - Elementary and Secondary Education,Construction - Parking Facilities,Current Operations - Central Staff Services,Other Capital Outlay - Protective Inspection and Regulation - Other,Toll Highways,Other Capital Outlay - Central Staff Services,Other - Water Utilities,Other - Solid Waste Management,Other Capital Outlay - Libraries,Intergovernmental to Local - Other - Central Staff Services,Other - Correctional Institutions,Other - Parking Facilities,Other - Public Welfare - Other,Other - Air Transportation,"Assistance and Subsidies - Public Welfare, Federal Categorical Assistance Programs","Public Welfare, Cash Assistance Programs - Other","Public Welfare, Vendor Payments for Other Purposes",Other - Libraries,Hospitals,Construction - Elementary and Secondary Education,Intergovernmental to Local - Other - Elementary and Secondary Education,Other Capital Outlay - Natural Resources - Other,Other - Regular Highways,Intergovernmental to Local - Other - Sewerage,Construction - Local Fire Protection,Current Operations - Gas Utilities,Other Capital Outlay - Financial Administration,Transit Utilities - Interest on Debt,Current Operations - Local Fire Protection,Intergovernmental to State - General - Other,Intergovernmental to State - Elementary and Secondary Education,Intergovernmental to Local - Other - Solid Waste Management,Other Capital Outlay - Air Transportation,Other - Hospitals,Construction - Solid Waste Management,Intergovernmental to Local - Other - Local Fire Protection,Current Operations - Correctional Institutions,Current Operations - Hospitals,Intergovernmental to Local - Other - Hospitals,Other Capital Outlay - Hospitals,Intergovernmental to State - Regular Highways,General,Own Hospitals,Fire Protection,Welfare - Other,Health Services - Other,Welfare Institutions,"Welfare, Vendor Payments for Other Purposes",Employee Retirement - Benefit Payments,Securities - Corporate Bonds (market),Total Cash and Deposits,Withdrawals,Equipment Only - Own Hospitals,Judicial and Legal,Correction - Other,Intergovernmental to State - Corrections,Welfare,Judicial,Central Staff,Natural Resource - Other,Intergovernmental to State - Sewerage,Construction - Public Welfare - Other,Intergovernmental to Local - Other - Health - Other,Intergovernmental to State - Electric Utilities,Construction - Hospitals,Other Capital Outlay - Health - Other,Construction - Gas Utilities,"Current Operations - Public Welfare, Vendor Payments for Other Purposes",Construction - General Public Buildings,"Public Welfare, Federal Categorical Assistance Programs",Construction - Transit Utilities,Current Operations - Health - Other,Liquor Stores,Other Capital Outlay - Transit Utilities,Intergovernmental to State - Water Utilities,Other - Electric Utilities,Intergovernmental to Local - Other - Judicial and Legal Services,Intergovernmental to State - Judicial and Legal Services,Intergovernmental to Local - Other - Parking Facilities,Current Operations - Financial Administration,Current Operations - Parks and Recreation,Construction - Sea and Inland Port Facilities,Intergovernmental to Local - Other - Sea and Inland Port Facilities,Other Capital Outlay - Sea and Inland Port Facilities,Intergovernmental to Local - Other - Electric Utilities,Other - Protective Inspection and Regulations,Intergovernmental to Local - Other - Parks and Recreation,Construction - Natural Resources - Other,Current Operations - Liquor Stores,Other Capital Outlay - Gas Utilities,Other Capital Outlay - Parking Facilities,Intergovernmental to Local - Other - Corrections,Current Operations - General Public Buildings,Current Operations - Air Transportation,Other - Corrections,Construction - Toll Highways,Intergovernmental to Local - Other - Regular Highways,Intergovernmental to State - Police Protection,Construction - Protective Inspection and Regulation - Other,Current Operations - Transit Utilities,Construction - Financial Administration,Intergovernmental to State - Natural Resources - Other,Other Capital Outlay - Public Welfare - Other,Public Welfare,Public Welfare Institutions,Other - Health,Construction - Libraries,Corrections,Intergovernmental to State - Hospitals,Intergovernmental to State - Financial Administration,Higher Education Auxiliary Enterprises,Intergovernmental to State - Public Welfare - Categorical Assistance Programs,Employee Retirement - Corporate Stocks,Corporate Bonds,Benefit Payments,Intergovernmental to Local - Other - Natural Resources - Other,Intergovernmental to State - Solid Waste Management,Current Operations - Toll Highways,Current Operations - Solid Waste Management
Birmingham,Alabama,,3.30,1.49,1.52,462.26,,308.01,95.77,160.60,70.49,66.00,87.44,,192.22,,,248.51,,,68.49,55.64,,,69.92,,29.00,,,,,,,69.13,,,,,,,,,,,,,143.35,,,,,,,,,,,,,,187.22,,,,,,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santa-Rosa,California,,89.75,1.23,3.07,292.66,276.19,211.91,15.45,0.21,39.33,2.52,60.87,,3.19,,99.36,8.98,,,,15.15,147.64,,12.82,9.53,26.27,,,,27.09,,,,,,9.34,,,5.53,1.32,,,,,,4.06,,,,,,,,,,0.58,,,,,,18.40,,,,,2.19,,,,,,,,,,,,,,,,32.25,,,,,,,,70.80,15.50,1.40,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emlenton,Pennsylvania,,,155.32,50.61,,,40.14,,158.81,,,12.22,,,,,90.75,,,,,,,,,,,,,,,,,10.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jackson,Wisconsin,,0.14,4.44,86.53,,,80.97,191.94,63.89,15.14,5.56,55.69,,,,156.81,1.81,,60.00,9.58,,,,3.61,,,,,15.28,349.17,,,,,4.17,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South-Chicago-Heights,Illinois,,125.66,,21.23,415.44,10.24,135.15,296.03,82.69,72.95,170.87,55.96,,,,,63.45,,67.95,11.99,,,,,,,,,,490.88,,,,,26.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cheboygan,Michigan,,154.72,158.77,51.00,,,1.28,,22.83,,58.26,42.04,,16.22,,,67.01,,,20.27,0.64,,,,,,,,,302.60,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.22,,,,,,,,,,,,,,,,,,,,,,,1.07,,,,,,,,,,,,,,251.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Homewood,Alabama,,16.08,,6.11,356.50,,12.18,,1.38,0.87,0.12,219.53,,,,10.72,2.17,,85.83,4.89,,,,13.91,,,,,,731.80,,,2.17,,,,,,,,,,,,,,,,,,,,,,24.51,,,,,,,,,,,10.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danbury,Connecticut,,93.04,201.92,69.85,,79.27,153.61,81.51,20.23,9.86,25.13,72.01,,2.36,,,493.93,,2.77,26.73,7.76,,,11.21,4.16,12.01,,,,1165.43,,,0.06,,,,,,,,,,1.16,0.66,8.62,,,,,,,,,,,,,,,,,,,,2.72,,,,,,,,,3.28,,,,,,,,,,,,132.39,,,,,,,,,,,1801.37,28.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oakland,Tennessee,,,,5.15,,,10.55,,30.92,,3.83,,,,,,,,55.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La-Crosse,Wisconsin,,2.52,8.76,185.27,255.18,114.90,233.04,104.87,16.16,17.10,33.32,42.54,,,,,97.88,,47.71,12.36,78.18,111.70,,13.90,6.87,57.43,,,43.10,,,,105.08,,,,,,,,,,78.61,,,,,,,,,,,,,,,,,,,,,,10.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rehoboth-Beach,Delaware,,708.28,,424.32,2178.53,1406.21,40.75,855.76,1094.44,,1.94,277.49,,55.63,,,677.23,,644.24,579.56,,,,43.34,,765.85,,,,,,,9.70,,,,,,,,,11529.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Douglas,Arizona,,5.37,,83.68,334.53,105.05,94.79,121.60,81.64,1.73,66.51,68.98,,2.04,,,6.18,,61.26,0.06,89.79,,,4.08,89.48,3.46,,,,490.52,,,25.13,,,,,,,,,,,,,58.11,,,,,,,,,,,,,,,,,,,,7.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taos,New-Mexico,,13.83,271.21,15.18,,254.68,272.73,182.66,,,179.79,47.06,,20.58,,,93.95,,0.17,,,5.57,,,,,,,,202.23,,,,,,,,,,,,,,,,165.96,,,,,,,,,,,,,,,,,,,,15.35,,,,1796.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Salisbury,Maryland,,2.00,8.11,0.85,365.05,248.52,246.97,171.79,0.03,1.24,1.37,122.21,,,,,0.18,,0.91,9.78,6.89,,,10.41,6.47,22.07,,,42.66,620.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fort-Lauderdale,Florida,,48.65,5.16,177.16,555.11,,5.03,513.13,0.05,94.59,0.03,70.62,,52.75,,,205.64,,102.92,,81.40,1.44,,23.13,,104.76,,,,1.87,,,,,,,,,,,,,50.48,,,,,,,,,,,,,,,,,85.06,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.53,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bloomingdale,Illinois,,17.54,5.42,3.17,406.03,126.87,,17.49,130.22,,31.54,33.33,,,,79.94,168.05,,4.27,26.31,,,,,,4.36,,,,502.87,,,,,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cincinnati,Ohio,,0.00,0.83,0.26,506.50,0.01,389.07,0.63,0.60,38.25,0.84,93.34,,53.79,,284.90,0.05,,62.44,27.70,0.33,191.11,,0.00,0.05,28.70,,202.68,,1067.69,,,,,,0.26,,0.13,10.43,0.03,,,0.25,,,83.08,,,,,,,,,,,,,,,,,1.17,,11.50,,,,,,,,,,,,,,,,,24.46,,0.00,,,,,,,,4.85,0.38,0.01,,,,,,,,,,2.57,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Waukesha,Wisconsin,,17.99,6.31,79.84,242.33,152.67,154.14,5.71,15.45,13.06,30.54,101.72,,23.98,,,10.73,,39.31,2.60,7.12,139.37,,13.13,32.49,9.68,,,69.35,26.03,,,54.47,9.20,,,,,,,,,,,,,,,,,,,,,,,,,,248.40,,,,,32.59,,,,,,,,,,,,,,,,,,,,,,,,,,24.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Springfield,Illinois,,5.41,4.79,0.16,,2.28,0.18,19.58,1.13,22.77,16.94,46.78,,,,141.14,15.21,,,13.97,15.02,,,,,8.28,,,,967.05,,,3.30,12.55,19.81,,,,,,,,,,,59.82,,,,,,2043.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carol-Stream,Illinois,,96.37,,,350.30,,,277.27,128.79,,22.68,7.30,,,,,19.41,,,24.26,,,,,,,,,,396.19,,,82.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rock-Island,Illinois,2.45,79.43,,162.47,370.80,120.00,332.47,196.34,97.29,,34.16,88.85,,,,,174.49,,63.19,17.48,,,,,,0.43,,,,699.46,,,70.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Early,Texas,,7.91,10.13,10.76,,4.43,11.71,5.70,0.95,,,44.94,,98.73,,32.91,153.80,,12.66,,,,,26.90,,,,,19.94,283.23,,,,,,2.22,,100.00,5.06,,,,,,,,,,231.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.59,,,,,,,,,,,,,,,105.70,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Decatur,Alabama,,0.86,18.64,14.27,,0.28,179.61,164.33,40.17,13.19,17.98,351.05,,12.25,,,118.76,,7.77,14.20,0.09,,,23.31,9.77,,,,41.88,199.14,,,7.75,6.34,117.90,2.44,,,1.86,,,331.95,,,,,,,,,,1607.05,,,,52.36,,261.00,,,,,8.67,,,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,3.69,,,,,,,,,,,,,,,,,6.43,1.86,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Winfield,Illinois,,72.44,6.33,,279.89,170.92,,251.25,2.08,,17.23,31.96,,,,,79.39,,,,,,,,,12.45,,,,308.43,,,,,92.98,,,,,,,,,,,,,,,,,,,,,,,,,113.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Charlottesville,Virginia,,110.27,9.54,78.96,,257.84,6.45,190.54,37.05,26.40,5.99,72.97,,8.19,,174.10,1.97,,40.94,130.73,201.56,48.49,0.17,79.30,427.69,18.17,,,,1366.16,,,26.28,0.02,,21.20,,,,,,,,0.91,,,,,,,15.89,,,,,,98.49,471.84,,,127.62,33.58,,,21.45,77.50,23.91,,,,,,0.72,63.68,,,,,,,,,,,125.16,,0.28,,,,,,,1.93,,,1663.10,,,,,,,,,,,,,,,78.49,4.80,8.46,14.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jackson,Ohio,,,361.32,11.24,,21.51,1.44,19.74,62.28,,50.40,,,48.31,,,,,119.74,,,,,,,,,,,843.02,,,,52.01,,,,,,,,,,,,,,,,,,3011.24,,185.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West-Memphis,Arkansas,,123.97,289.98,0.04,,8.16,9.51,7.34,0.08,,0.08,31.27,,,,,118.35,,100.81,,14.06,,,0.04,25.00,,,,,,,4.26,15.16,,,,,,,,,,3.07,,,,,,,,,968.08,,,14.71,6.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elkhart,Indiana,,59.38,0.99,2.50,,8.79,214.92,77.10,29.64,21.31,12.24,27.58,,,,,0.11,402.38,,60.72,9.89,,4.74,10.94,4.13,,,,16.33,,,,,1.80,,,,,,,,,0.55,,,,,,,,,,,,,,,,,,,,,,18.09,,,,,,,,,,,,,,,,,,,,,20.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chico,California,,56.76,3.11,22.47,226.24,0.06,138.01,,60.40,26.00,22.53,52.84,,,,154.55,0.22,,,,15.69,22.20,,,11.66,6.44,,,,2.18,,,,,1.70,,,,,,,,0.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mineral-Springs,Arkansas,,17.42,69.69,17.42,,87.11,14.81,,17.42,,43.55,3.48,,,,,,,43.55,1.74,,,,,,,,,,304.88,,,0.87,,,,,,,,,,,,,,,,108.89,,,,,,,,,,,,,,,,,17.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rochester,New-York,,12.52,0.00,84.69,,2.59,0.02,128.97,37.23,23.64,28.45,85.24,,,,,1192.60,,347.01,33.62,73.59,19.09,,11.37,0.03,54.02,,,,1865.00,,,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,3988.79,124.49,,,,,,,,,,,,,,,,,,,719.19,10.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pinellas-Park,Florida,,18.08,2.14,14.78,267.97,40.38,2.05,227.85,0.04,26.14,81.03,3.09,,8.07,,,9.68,,107.87,,,,,7.85,0.56,,,,,,,,2.44,,,,,,,,,,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sioux-Falls,South-Dakota,,9.88,5.30,4.55,159.86,1.29,117.31,8.29,4.66,,14.49,45.97,,17.08,,196.02,97.73,,5.30,6.86,8.82,0.55,,8.44,0.26,0.30,,,,451.34,,,4.23,,,,,,,,,,,,,36.37,,,,,,,,,,0.63,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crestview,Florida,,44.79,29.67,1.98,150.43,52.54,36.56,81.39,3.68,0.99,0.71,7.79,,3.48,,19.55,25.01,,112.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.16,,,,,,,,,,,,,,,,,,,,,,,,55.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albertville,Minnesota,,3.71,1.99,66.59,117.92,17.64,4.78,6.23,5.57,,37.27,33.16,,0.40,,156.25,7.96,,12.73,8.75,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,23.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Prosser,Washington,,120.38,16.30,2.66,,,,11.76,81.50,32.13,76.65,24.61,17.08,42.79,,24.61,0.31,,6.90,23.20,,,,11.44,40.28,,,,,490.13,,,4.39,,,0.31,,1.25,5.80,17.55,,,,,,,,,,,,,,,,,,,,,,2.19,,,69.91,,,,,,,,,,1.25,,,,,,,,,,,,,27.43,,,,3.29,15.67,0.16,,309.25,,,,,,,,1.25,1.25,,,13.79,,,,,,,,,,,,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pompano-Beach,Florida,,33.81,0.16,78.60,401.59,153.73,14.69,183.95,0.21,65.26,,18.07,,3.47,,,10.22,,52.46,61.15,1.54,,,9.16,1.27,16.44,,,,,,,,,,,,,,,,59.79,19.88,,,,,,,,,,,,,,,,,,,,,,167.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
